id,age,sex,job_id,marital,education_id,default,housing,loan,city
19077,30,female,5,married,5,no,yes,no,Los Angeles
19078,48,male,3,married,7,unknown,yes,no,Los Angeles
19079,52,female,2,divorced,3,no,yes,no,Los Angeles
19080,53,male,5,married,2,no,yes,no,New York
19081,53,female,5,married,2,no,yes,no,Phoenix
19082,53,female,4,married,1,no,no,no,Los Angeles
19083,33,female,3,married,7,no,yes,yes,Houston
19084,34,male,5,divorced,5,no,yes,no,Houston
19085,40,female,5,married,5,no,no,no,New York
19086,44,female,3,married,1,unknown,yes,yes,New York
19087,53,female,4,married,4,no,yes,no,New York
19088,44,female,3,married,1,unknown,yes,no,Houston
19089,30,female,10,married,7,no,yes,no,Los Angeles
19090,35,female,10,married,4,no,yes,no,New York
19091,59,female,3,married,7,no,yes,no,Houston
19092,34,female,5,divorced,5,no,yes,no,Phoenix
19093,32,female,3,single,2,no,yes,no,New York
19094,56,female,3,married,2,unknown,yes,no,Chicago
19095,41,male,1,married,3,no,no,no,Houston
19096,32,male,5,single,7,no,no,no,Chicago
19097,32,male,5,single,7,no,yes,no,New York
19098,44,male,4,married,1,no,yes,no,Phoenix
19099,44,male,5,married,7,no,yes,no,Chicago
19100,49,female,3,divorced,7,no,no,no,Los Angeles
19101,44,male,4,married,3,no,no,no,New York
19102,33,male,5,married,7,no,yes,no,Los Angeles
19103,49,male,3,married,7,unknown,yes,no,Chicago
19104,33,female,3,married,7,no,no,yes,Chicago
19105,32,male,5,married,7,no,yes,no,New York
19106,52,male,2,divorced,3,no,yes,no,Los Angeles
19107,31,male,5,single,5,no,yes,no,Phoenix
19108,50,male,4,married,1,unknown,yes,no,Los Angeles
19109,31,male,5,single,5,no,yes,no,Chicago
19110,45,male,5,married,5,unknown,no,no,Chicago
19111,43,male,5,single,5,no,no,no,Chicago
19112,49,male,2,married,2,unknown,no,no,Chicago
19113,35,male,3,single,7,no,no,no,Chicago
19114,52,male,5,married,5,unknown,yes,no,Houston
19115,49,female,2,married,2,no,yes,no,Chicago
19116,43,male,3,married,7,no,yes,no,Los Angeles
19117,42,female,5,divorced,7,no,yes,no,New York
19118,49,male,3,married,7,no,no,yes,Los Angeles
19119,38,male,3,divorced,7,no,yes,no,Phoenix
19120,42,male,3,married,7,no,no,no,Los Angeles
19121,46,male,3,married,7,unknown,no,no,Phoenix
19122,41,male,3,married,7,no,no,no,Phoenix
19123,41,female,5,married,7,no,yes,no,Los Angeles
19124,37,female,3,married,7,no,no,no,Chicago
19125,33,female,10,married,6,unknown,yes,no,Phoenix
19126,36,female,3,divorced,7,no,yes,no,Houston
19127,46,female,4,married,4,no,yes,yes,Phoenix
19128,37,female,7,married,7,no,no,no,Houston
19129,37,male,7,married,7,no,yes,no,Phoenix
19130,53,male,4,married,1,unknown,yes,no,Houston
19131,42,male,3,married,7,no,yes,no,Phoenix
19132,37,male,3,single,5,no,no,no,New York
19133,46,male,5,married,5,no,no,yes,Houston
19134,58,male,5,married,5,unknown,no,no,Los Angeles
19135,35,male,5,single,5,no,yes,no,Chicago
19136,32,male,1,married,5,no,yes,yes,Phoenix
19137,39,female,8,divorced,7,unknown,no,no,Chicago
19138,40,female,5,married,5,no,no,no,New York
19139,32,male,8,married,7,no,yes,no,Houston
19140,45,female,3,married,7,unknown,no,no,Chicago
19141,57,female,1,married,6,no,no,no,New York
19142,42,male,3,married,7,no,no,no,Houston
19143,52,male,3,married,2,no,no,no,Los Angeles
19144,44,female,5,divorced,7,unknown,no,no,Los Angeles
19145,49,male,4,married,2,no,no,no,Houston
19146,36,male,9,married,4,no,no,no,New York
19147,51,male,4,married,1,no,no,no,Phoenix
19148,49,male,2,married,2,no,no,no,Houston
19149,49,male,2,married,2,no,no,no,Chicago
19150,49,male,2,married,2,no,yes,no,Los Angeles
19151,50,female,9,married,1,unknown,no,no,Houston
19152,35,male,5,divorced,5,no,no,no,New York
19153,43,female,3,married,7,unknown,yes,no,Los Angeles
19154,54,male,5,divorced,7,no,no,no,Houston
19155,40,female,3,married,7,no,no,no,New York
19156,30,male,3,single,7,no,no,no,New York
19157,40,male,3,married,7,no,no,yes,New York
19158,45,female,5,married,5,unknown,yes,yes,Phoenix
19159,35,male,3,married,7,no,yes,no,New York
19160,52,female,5,married,5,no,yes,no,New York
19161,38,male,5,married,2,no,no,no,Houston
19162,43,female,11,married,5,no,no,no,Chicago
19163,35,male,5,married,2,no,no,no,Houston
19164,41,male,10,married,6,no,yes,no,Los Angeles
19165,30,female,3,married,7,no,no,yes,Phoenix
19166,35,female,3,married,7,no,yes,no,Chicago
19167,37,male,3,divorced,7,no,yes,yes,Los Angeles
19168,35,male,5,single,5,no,no,no,Los Angeles
19169,45,female,4,married,6,unknown,no,no,Houston
19170,32,female,3,single,7,no,yes,no,New York
19171,37,female,3,married,7,no,yes,yes,Houston
19172,46,female,1,married,4,no,yes,no,Chicago
19173,37,female,7,married,7,no,yes,no,Los Angeles
19174,35,male,3,single,7,no,no,no,Chicago
19175,34,male,4,married,5,no,no,yes,Chicago
19176,52,female,5,married,5,unknown,no,no,Phoenix
19177,34,female,3,married,7,unknown,no,no,New York
19178,51,male,3,married,7,unknown,yes,no,Phoenix
19179,50,female,3,married,7,no,yes,no,Houston
19180,38,female,1,married,7,no,yes,no,New York
19181,51,female,3,married,2,no,no,no,Los Angeles
19182,51,female,3,married,7,unknown,yes,no,Los Angeles
19183,48,male,1,married,1,unknown,yes,yes,Los Angeles
19184,40,male,5,married,5,no,yes,no,New York
19185,59,male,4,married,4,no,yes,no,Chicago
19186,48,female,3,married,7,unknown,yes,no,Chicago
19187,47,male,4,married,3,unknown,yes,no,Phoenix
19188,36,female,3,married,7,no,yes,no,New York
19189,48,female,4,married,5,no,yes,no,New York
19190,45,male,4,married,1,no,yes,no,Houston
19191,57,female,6,married,2,no,no,no,Phoenix
19192,48,male,5,divorced,5,no,yes,no,Chicago
19193,44,female,9,married,5,no,yes,no,Houston
19194,45,female,3,married,7,no,yes,no,Phoenix
19195,53,female,3,married,7,no,no,no,Chicago
19196,33,male,1,single,7,unknown,yes,no,New York
19197,46,female,4,married,1,unknown,yes,no,Houston
19198,44,female,3,married,1,unknown,yes,no,Chicago
19199,44,male,3,married,7,unknown,yes,yes,Chicago
19200,34,female,5,single,7,no,yes,yes,Phoenix
19201,41,female,3,divorced,7,no,yes,no,New York
19202,31,male,5,single,5,no,no,no,Houston
19203,36,male,5,married,2,no,yes,no,Chicago
19204,46,male,4,divorced,5,no,yes,no,New York
19205,58,male,6,married,7,unknown,yes,yes,Chicago
19206,53,male,2,married,2,no,yes,no,Los Angeles
19207,32,male,5,single,5,no,no,no,New York
19208,58,male,1,married,1,no,no,no,Houston
19209,46,male,4,married,4,no,yes,no,Chicago
19210,37,female,7,married,7,no,no,no,Chicago
19211,46,male,3,married,7,no,no,no,Chicago
19212,31,female,7,married,7,no,no,yes,New York
19213,31,female,7,married,7,no,no,no,Phoenix
19214,38,male,5,married,5,no,no,yes,Chicago
19215,45,male,9,married,4,no,no,no,Los Angeles
19216,32,male,5,married,5,no,no,no,New York
19217,30,female,3,single,7,no,yes,no,Chicago
19218,32,female,3,single,7,unknown,yes,yes,Chicago
19219,32,male,3,single,7,unknown,no,no,Phoenix
19220,44,female,4,married,6,no,yes,no,Los Angeles
19221,47,female,2,married,2,unknown,yes,no,Phoenix
19222,38,male,3,married,7,no,no,no,Houston
19223,51,male,5,married,2,unknown,unknown,unknown,Houston
19224,46,female,3,married,2,no,unknown,unknown,New York
19225,31,male,5,single,2,no,no,no,Chicago
19226,53,male,7,married,7,no,yes,no,Houston
19227,32,male,3,single,7,no,no,no,Phoenix
19228,39,male,5,single,7,no,yes,no,New York
19229,39,male,5,single,7,no,no,no,New York
19230,45,female,5,married,5,unknown,no,no,Phoenix
19231,46,male,4,married,4,unknown,no,no,Houston
19232,31,female,3,married,5,no,yes,no,New York
19233,45,male,4,married,3,unknown,yes,no,Houston
19234,48,female,2,married,2,unknown,yes,yes,New York
19235,45,male,4,married,3,unknown,yes,yes,Chicago
19236,30,female,3,single,7,no,yes,no,Houston
19237,49,male,1,married,1,unknown,yes,no,Houston
19238,42,male,3,divorced,7,no,yes,no,New York
19239,49,female,1,married,1,unknown,yes,no,Los Angeles
19240,52,female,5,married,2,no,yes,yes,Phoenix
19241,44,male,8,married,2,unknown,yes,no,Phoenix
19242,39,female,5,single,7,no,no,no,New York
19243,56,male,4,married,4,no,yes,no,Chicago
19244,30,male,3,single,7,no,yes,no,New York
19245,32,female,5,single,5,no,yes,no,Phoenix
19246,32,male,5,single,5,no,no,no,Houston
19247,34,male,3,married,7,no,no,no,Chicago
19248,31,female,5,single,2,no,yes,yes,Los Angeles
19249,32,male,5,single,5,no,yes,yes,Phoenix
19250,31,male,4,single,4,no,no,no,Chicago
19251,51,male,3,married,2,no,yes,no,Chicago
19252,33,female,3,single,7,no,yes,yes,Phoenix
19253,33,male,3,single,7,no,no,no,Phoenix
19254,49,female,8,married,5,unknown,yes,no,New York
19255,46,male,9,married,4,unknown,yes,yes,Phoenix
19256,41,female,5,married,2,no,yes,no,Houston
19257,32,female,5,single,5,no,yes,no,Los Angeles
19258,31,male,3,single,7,no,yes,no,Houston
19259,32,female,5,single,5,no,yes,no,Los Angeles
19260,37,female,9,married,7,no,yes,yes,Chicago
19261,52,male,5,married,5,unknown,no,no,Houston
19262,52,male,5,married,5,unknown,no,no,Chicago
19263,52,male,5,married,5,unknown,no,no,Los Angeles
19264,40,male,3,divorced,7,no,yes,yes,New York
19265,40,female,3,divorced,7,no,no,yes,Chicago
19266,55,male,5,married,7,no,no,yes,Phoenix
19267,55,male,3,married,7,unknown,no,no,Chicago
19268,36,female,5,divorced,5,no,yes,yes,Phoenix
19269,50,male,3,divorced,2,unknown,no,no,Houston
19270,50,male,3,divorced,2,unknown,no,yes,Houston
19271,32,female,5,married,2,unknown,no,no,Phoenix
19272,37,male,5,single,2,no,yes,no,Houston
19273,46,male,4,married,1,no,no,no,Los Angeles
19274,50,male,5,married,5,no,no,no,Los Angeles
19275,29,female,5,single,7,no,yes,yes,Los Angeles
19276,41,male,5,married,2,no,no,no,Houston
19277,37,male,5,single,2,no,yes,yes,New York
19278,31,male,5,married,5,no,yes,yes,Chicago
19279,31,female,3,married,7,no,unknown,unknown,New York
19280,33,female,5,married,7,no,no,no,Phoenix
19281,48,male,3,married,2,no,yes,no,Chicago
19282,31,female,7,married,7,no,yes,yes,Phoenix
19283,50,female,3,single,7,no,yes,no,Chicago
19284,47,male,4,married,3,unknown,no,no,Houston
19285,51,male,5,married,5,no,no,no,Phoenix
19286,31,female,3,single,7,no,no,yes,Phoenix
19287,31,female,3,single,7,no,yes,no,Chicago
19288,34,female,5,single,7,no,no,no,Phoenix
19289,42,female,3,married,7,no,yes,yes,Houston
19290,42,female,3,married,7,no,yes,no,New York
19291,53,male,5,married,2,no,yes,no,Phoenix
19292,53,male,5,married,2,no,yes,no,Los Angeles
19293,40,female,3,divorced,7,no,yes,no,Los Angeles
19294,50,male,8,married,2,unknown,yes,yes,Phoenix
19295,31,female,3,single,7,no,yes,no,Chicago
19296,53,female,5,married,2,no,yes,no,Phoenix
19297,48,male,4,married,5,no,yes,no,Los Angeles
19298,37,female,5,single,5,no,no,no,Los Angeles
19299,38,female,3,single,2,no,yes,no,Phoenix
19300,38,female,3,single,2,no,no,no,New York
19301,39,male,3,single,7,no,no,no,New York
19302,33,female,5,married,2,unknown,no,yes,Phoenix
19303,31,female,3,married,7,no,yes,no,New York
19304,46,female,4,married,4,no,yes,no,Los Angeles
19305,59,male,1,married,1,unknown,no,no,Chicago
19306,48,male,10,married,6,no,yes,no,Houston
19307,31,male,5,single,2,no,yes,no,New York
19308,42,male,3,married,7,no,no,no,Los Angeles
19309,31,male,5,single,2,no,no,no,New York
19310,57,male,4,married,6,unknown,yes,no,Los Angeles
19311,35,female,5,married,5,no,no,no,Los Angeles
19312,48,male,3,divorced,7,no,yes,no,Houston
19313,42,male,3,married,7,no,no,no,New York
19314,39,female,3,single,7,no,yes,no,Chicago
19315,57,male,6,married,1,unknown,no,no,New York
19316,32,female,5,married,5,no,yes,no,Phoenix
19317,44,male,5,married,5,unknown,unknown,unknown,Los Angeles
19318,34,male,3,married,7,unknown,no,no,New York
19319,53,female,4,married,1,no,no,no,Phoenix
19320,55,male,6,married,1,unknown,yes,yes,Phoenix
19321,59,male,1,married,1,unknown,yes,no,Los Angeles
19322,46,female,4,divorced,5,no,yes,no,Phoenix
19323,50,male,8,married,2,unknown,yes,no,Houston
19324,46,male,4,married,4,no,no,no,Houston
19325,33,female,5,single,5,no,yes,no,Los Angeles
19326,33,female,5,single,5,no,yes,no,Chicago
19327,33,female,5,single,5,no,yes,no,Houston
19328,33,female,5,single,5,no,yes,no,Chicago
19329,33,female,5,single,5,no,yes,no,Phoenix
19330,51,male,5,married,5,unknown,yes,no,Los Angeles
19331,47,male,4,married,4,no,yes,no,Phoenix
19332,33,female,5,single,5,no,no,no,Chicago
19333,51,female,3,single,7,unknown,yes,no,Houston
19334,52,female,5,divorced,7,no,yes,yes,New York
19335,47,female,3,married,2,unknown,yes,no,Phoenix
19336,51,male,3,married,2,no,no,no,Houston
19337,31,female,5,single,7,no,no,no,Houston
19338,31,male,5,single,7,no,unknown,unknown,Phoenix
19339,29,female,5,single,7,no,yes,yes,New York
19340,45,female,6,married,4,no,yes,no,Chicago
19341,31,male,5,single,7,no,yes,no,Chicago
19342,43,male,3,married,7,unknown,yes,no,New York
19343,56,female,4,married,1,no,no,no,New York
19344,52,female,5,single,5,no,yes,no,Chicago
19345,49,female,3,divorced,7,no,no,no,New York
19346,51,female,11,married,4,no,no,no,Phoenix
19347,51,female,11,married,4,no,no,no,Houston
19348,56,female,6,married,1,unknown,yes,no,Phoenix
19349,48,male,3,married,5,no,no,no,New York
19350,56,female,6,married,1,unknown,yes,no,New York
19351,41,female,3,divorced,2,no,no,no,Houston
19352,33,male,5,married,7,no,yes,no,Los Angeles
19353,44,male,4,married,1,no,no,no,Houston
19354,45,male,6,married,4,no,yes,no,New York
19355,45,female,4,married,1,unknown,no,no,Los Angeles
19356,35,male,3,married,7,no,yes,no,New York
19357,45,female,4,married,1,unknown,no,no,Houston
19358,45,male,4,married,1,unknown,no,no,Houston
19359,58,male,4,married,1,no,yes,no,Houston
19360,37,female,7,married,7,unknown,no,no,Los Angeles
19361,46,female,4,married,2,no,no,no,New York
19362,47,female,4,married,3,unknown,yes,no,New York
19363,59,female,5,married,5,no,no,no,New York
19364,55,female,3,married,7,unknown,no,yes,Chicago
19365,31,male,3,single,7,no,yes,no,Phoenix
19366,56,male,6,married,1,no,yes,no,New York
19367,31,male,5,single,5,no,yes,no,New York
19368,45,male,5,married,5,no,no,no,Houston
19369,59,female,1,married,1,unknown,no,no,Los Angeles
19370,31,female,5,married,7,no,yes,no,Phoenix
19371,60,male,4,married,1,unknown,yes,no,Los Angeles
19372,52,male,4,married,1,no,yes,no,Houston
19373,37,female,3,married,7,no,no,no,Phoenix
19374,34,female,5,married,7,no,yes,yes,Houston
19375,51,female,5,married,2,unknown,no,no,Los Angeles
19376,36,female,9,married,1,unknown,yes,no,Los Angeles
19377,50,male,3,married,7,no,no,no,New York
19378,44,female,5,divorced,5,no,yes,no,Los Angeles
19379,48,male,4,married,6,no,yes,yes,Phoenix
19380,54,female,5,married,5,no,no,no,Los Angeles
19381,48,male,3,married,7,no,yes,no,Phoenix
19382,41,male,3,single,7,unknown,yes,yes,Los Angeles
19383,42,male,7,married,2,no,no,no,Phoenix
19384,34,male,10,married,6,unknown,no,no,Phoenix
19385,46,male,3,single,7,no,unknown,unknown,New York
19386,37,female,5,single,5,no,no,yes,Phoenix
19387,30,male,3,single,7,no,yes,no,New York
19388,47,male,7,married,7,no,yes,no,Phoenix
19389,34,female,3,single,7,unknown,yes,no,Chicago
19390,34,female,3,single,7,unknown,no,no,Houston
19391,45,female,3,divorced,2,no,yes,yes,Chicago
19392,36,female,5,single,5,no,no,no,New York
19393,46,male,4,married,1,no,yes,no,Chicago
19394,41,male,5,married,2,no,no,no,Los Angeles
19395,32,male,3,single,7,no,no,no,Houston
19396,34,female,3,married,5,no,yes,no,Chicago
19397,37,male,7,married,7,no,yes,no,Chicago
19398,33,male,11,married,7,no,no,no,Chicago
19399,37,female,7,married,7,no,yes,no,Los Angeles
19400,32,female,3,single,7,unknown,yes,no,Los Angeles
19401,37,female,3,married,7,unknown,no,no,Los Angeles
19402,42,male,3,married,7,no,no,no,Los Angeles
19403,35,female,3,married,7,no,yes,no,Phoenix
19404,46,male,7,married,2,no,no,no,New York
19405,43,male,5,married,5,unknown,no,no,Phoenix
19406,58,male,6,married,5,no,yes,no,Phoenix
19407,32,male,5,single,7,no,yes,no,Phoenix
19408,30,male,3,married,7,no,yes,no,Houston
19409,42,male,3,single,7,no,no,no,New York
19410,57,female,4,married,3,no,no,no,Los Angeles
19411,43,male,3,single,7,no,yes,yes,Phoenix
19412,59,male,6,married,2,no,no,no,Phoenix
19413,48,male,3,married,2,unknown,no,no,Houston
19414,34,female,3,divorced,2,no,no,no,Chicago
19415,53,female,5,single,5,no,no,no,Phoenix
19416,54,male,6,married,2,no,no,no,Phoenix
19417,42,female,5,married,5,no,yes,no,Los Angeles
19418,33,female,5,married,2,no,yes,yes,Chicago
19419,45,female,4,married,4,no,no,no,New York
19420,35,female,9,married,1,unknown,unknown,unknown,Houston
19421,43,male,3,single,7,no,yes,yes,Chicago
19422,37,female,3,married,7,no,no,no,Phoenix
19423,31,male,2,married,5,unknown,no,yes,Houston
19424,33,female,3,single,7,no,yes,no,Chicago
19425,29,female,5,single,7,no,yes,yes,Houston
19426,41,male,5,married,2,no,yes,yes,Chicago
19427,32,male,3,single,7,unknown,yes,no,Chicago
19428,49,male,7,married,7,no,unknown,unknown,New York
19429,55,female,3,married,7,no,no,no,New York
19430,32,female,3,single,7,no,no,no,Los Angeles
19431,29,male,7,married,7,no,no,yes,Los Angeles
19432,47,female,11,married,3,unknown,no,no,Phoenix
19433,30,female,9,single,7,no,yes,yes,Chicago
19434,39,female,5,married,2,no,yes,yes,New York
19435,47,male,7,married,7,no,yes,yes,Phoenix
19436,49,male,1,married,7,no,yes,no,Phoenix
19437,31,female,5,single,7,no,yes,yes,Houston
19438,52,male,4,married,1,unknown,yes,yes,Los Angeles
19439,42,male,5,married,5,no,yes,yes,Phoenix
19440,43,female,3,single,7,no,no,yes,Phoenix
19441,46,male,7,married,2,no,yes,yes,Phoenix
19442,35,female,5,married,5,no,yes,yes,Chicago
19443,42,female,5,married,5,no,yes,no,Houston
19444,45,female,5,divorced,5,no,no,no,Los Angeles
19445,45,male,8,married,2,no,no,no,Los Angeles
19446,43,female,3,married,7,no,yes,yes,Los Angeles
19447,48,female,5,married,2,no,no,no,New York
19448,41,male,5,married,6,unknown,yes,yes,Los Angeles
19449,37,female,5,married,2,unknown,no,no,Phoenix
19450,30,female,5,single,7,no,yes,yes,Chicago
19451,36,male,3,married,7,no,no,no,Houston
19452,33,male,3,married,7,unknown,yes,no,Chicago
19453,44,male,5,divorced,5,no,yes,no,Phoenix
19454,47,female,5,married,5,no,yes,no,New York
19455,47,female,4,married,1,no,no,no,Chicago
19456,39,female,5,single,5,no,no,no,New York
19457,39,male,5,single,5,no,yes,no,Chicago
19458,32,female,5,single,7,no,no,no,Houston
19459,32,male,5,married,7,no,yes,no,Los Angeles
19460,47,male,4,married,1,no,yes,no,New York
19461,32,male,5,married,7,no,yes,no,Phoenix
19462,32,female,5,married,7,no,no,yes,Phoenix
19463,32,female,5,married,7,no,yes,no,Los Angeles
19464,30,female,5,single,7,unknown,yes,no,Houston
19465,32,female,5,married,7,no,yes,no,New York
19466,30,female,5,single,7,unknown,yes,no,New York
19467,30,male,5,single,7,unknown,yes,no,Houston
19468,30,female,5,single,7,unknown,no,no,New York
19469,32,male,3,single,7,no,yes,yes,New York
19470,30,female,5,married,2,no,no,no,Phoenix
19471,39,female,5,single,7,no,no,no,New York
19472,30,male,5,single,7,unknown,no,no,Los Angeles
19473,38,male,3,married,7,no,no,no,New York
19474,38,female,3,married,7,no,no,no,Chicago
19475,39,female,5,single,7,no,yes,no,Chicago
19476,48,male,3,married,2,no,no,no,Houston
19477,51,male,1,married,1,unknown,no,yes,Los Angeles
19478,34,female,12,single,7,no,no,no,New York
19479,29,male,3,married,7,no,no,no,Phoenix
19480,56,female,4,married,1,unknown,no,no,Phoenix
19481,39,female,5,single,5,no,yes,no,Houston
19482,48,male,4,married,1,unknown,yes,no,New York
19483,30,female,3,married,7,no,no,no,Los Angeles
19484,44,male,4,married,4,no,no,no,New York
19485,46,female,4,married,4,unknown,yes,no,Chicago
19486,39,female,5,married,5,no,yes,no,Phoenix
